STOP_FRISK_TIME;YEAR2;MONTH2;DAY2;STOP_WAS_INITIATED;LOCATION_IN_OUT_CODE;JURISDICTION_DESCRIPTION;OBSERVED_DURATION_MINUTES;SUSPECTED_CRIME_DESCRIPTION;SUSPECT_ARRESTED_FLAG;OFFICER_IN_UNIFORM_FLAG;FRISKED_FLAG;SEARCHED_FLAG;OTHER_CONTRABAND_FLAG;BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG;BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG;SUSPECTS_ACTIONS_CASING_FLAG;SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG;SUSPECTS_ACTIONS_DECRIPTION_FLAG;SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG;SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG;SUSPECTS_ACTIONS_LOOKOUT_FLAG;SUSPECTS_ACTIONS_OTHER_FLAG;SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG;DEMEANOR_OF_PERSON_STOPPED;SUSPECT_REPORTED_AGE;SUSPECT_SEX;SUSPECT_RACE_DESCRIPTION;SUSPECT_HEIGHT;SUSPECT_WEIGHT;SUSPECT_BODY_BUILD_TYPE;STOP_LOCATION_PRECINCT;STOP_LOCATION_X;STOP_LOCATION_Y;WEAPON_FOUND_FLAG
11:50:00 PM;2017;October;Tuesday;Based on Radio Run;O;PSB;0;GRAND LARCENY;N;Y;Y;Y;N;Y;NA;Y;Y;Y;NA;NA;Y;NA;Y;GRAND LARCENY;52;MALE;BLACK;5.8;180;MED;47;1030642;263299;N
11:50:00 PM;2017;October;Tuesday;Based on Radio Run;O;PSB;0;GRAND LARCENY;N;Y;N;N;N;NA;NA;Y;Y;Y;NA;NA;Y;NA;Y;UNCOOPERATIVE;54;FEMALE;BLACK;5.5;160;MED;47;1030642;263299;N
11:50:00 PM;2017;October;Saturday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;NERVOUS, SWEATING, BREATHING HARD, AND FURTIVE MOV;29;MALE;BLACK;5.7;170;THN;52;1014575;255027;Y
11:50:00 PM;2017;February;Sunday;Based on Radio Run;O;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS;17;MALE;WHITE;5.6;96;THN;63;1000528;168138;N
11:50:00 PM;2017;August;Thursday;Based on Self Initiated;O;PSB;20;CRIMINAL POSSESSION OF MARIHUANA;N;N;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS;20;MALE;BLACK;5.8;155;THN;67;999411;172008;N
11:50:00 PM;2017;September;Thursday;Based on Self Initiated;O;PSB;1;GRAND LARCENY AUTO;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY AUTO;28;MALE;BLACK;5.11;190;THN;69;1013883;170421;N
11:50:00 PM;2017;September;Thursday;Based on Self Initiated;O;PSB;1;GRAND LARCENY AUTO;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY AUTO;30;MALE;BLACK;6.1;280;HEA;69;1013883;170421;N
11:50:00 PM;2017;April;Friday;Based on Self Initiated;NA;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NERVOUS;21;MALE;WHITE HISPANIC;5.5;150;MED;70;997876;171024;Y
11:50:00 PM;2017;May;Saturday;Based on Self Initiated;O;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;ASSAULT;13;MALE;BLACK;5.8;155;THN;71;995732;182977;N
11:50:00 PM;2017;May;Saturday;Based on Self Initiated;O;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;ASSAULT;14;MALE;BLACK;5.5;160;MED;71;995732;182977;N
11:50:00 PM;2017;May;Saturday;Based on Self Initiated;O;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;ASSAULT;14;MALE;BLACK;5.6;145;MED;71;995732;182977;N
11:50:00 PM;2017;June;Friday;Based on Self Initiated;I;PSB;1;ROBBERY;N;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;ROBBERY;18;MALE;BLACK;5.7;135;THN;73;1009063;180261;N
11:50:00 PM;2017;July;Sunday;Based on Self Initiated;O;Housing;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;HOSTILE / IRATE / ANGRY;25;MALE;BLACK;5.11;195;MED;NA;NA;NA;N
11:50:00 PM;2017;September;Saturday;Based on C/W on Scene;S;Transit;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CALM;18;MALE;BLACK;5.5;120;THN;NA;NA;NA;N
11:50:00 PM;2017;September;Saturday;Based on C/W on Scene;S;Transit;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ASSAULT;20;MALE;BLACK;5.6;140;MED;77;995908;183618;N
11:50:00 PM;2017;October;Friday;Based on Self Initiated;NA;PSB;1;CPW;N;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;30;MALE;BLACK;6.1;205;MED;77;1005758;183428;Y
11:50:00 PM;2017;October;Thursday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS;50;MALE;BLACK;5.9;165;MED;79;999077;193108;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;I;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;19;FEMALE;BLACK;5.5;140;THN;84;985115;191006;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;I;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;16;FEMALE;BLACK;5.6;150;THN;84;985115;191006;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;I;Housing;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;17;MALE;BLACK;5.8;165;MED;84;985115;191006;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;I;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;15;FEMALE;BLACK;5.5;145;THN;84;987410;190082;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;I;Housing;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;18;MALE;BLACK;5.9;175;U;84;985115;191006;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;NA;Housing;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;18;MALE;BLACK;NA;175;THN;84;985115;191006;N
11:50:00 PM;2017;November;Monday;Based on Radio Run;NA;PSB;2;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;BURGLARY;18;MALE;BLACK;5.9;220;HEA;84;987410;190082;N
11:50:00 PM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;Y;Y;Y;Y;N;NA;Y;NA;Y;NA;NA;NA;NA;NA;NA;NORMAL/COOPERATIVE;37;MALE;WHITE;5.8;160;THN;102;1025933;189934;Y
11:50:00 PM;2017;October;Sunday;Based on Radio Run;I;PSB;5;CPW;N;Y;Y;N;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;NA;CPW;32;MALE;BLACK;5.7;170;THN;103;1042976;195652;N
11:50:00 PM;2017;January;Saturday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;18;MALE;BLACK;6.1;185;MED;104;1011357;194169;N
11:50:00 PM;2017;January;Saturday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;ROBBERY;17;MALE;BLACK HISPANIC;5.11;155;THN;104;1011357;194169;N
11:50:00 PM;2017;October;Sunday;Based on Radio Run;NA;PSB;1;ASSAULT;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;VERY CALM BUT UPSET;39;MALE;BLACK HISPANIC;5.7;160;MED;104;1009965;198471;N
11:50:00 PM;2017;December;Monday;Based on C/W on Scene;O;PSB;1;CPSP;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;NORMAL;34;FEMALE;BLACK HISPANIC;5.3;130;MED;104;1014682;194743;N
11:50:00 PM;2017;March;Thursday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;Y;Y;CPW;24;MALE;NA;5.8;155;MED;114;1011288;221159;N
11:50:00 PM;2017;September;Wednesday;Based on Self Initiated;O;Housing;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;IRRITATED;26;MALE;BLACK;6.1;180;THN;114;999614;214963;N
11:50:00 PM;2017;May;Wednesday;Based on Self Initiated;O;PSB;30;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;21;MALE;BLACK;5.7;150;THN;120;961299;162834;N
11:50:00 PM;2017;May;Friday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NON COMPLIANT;NA;NA;NA;5.9;200;HEA;120;960450;170255;N
11:50:00 PM;2017;May;Friday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NON COMPLIANT;NA;MALE;BLACK;5.6;130;THN;120;960450;170255;N
11:50:00 PM;2017;May;Friday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NON COMPLIANT;NA;MALE;BLACK;5.7;140;MED;120;960450;170255;N
11:50:00 PM;2017;May;Friday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NON COMPLIANT;NA;MALE;BLACK;5.11;135;MED;120;960450;170255;N
11:50:00 PM;2017;May;Friday;Based on Self Initiated;NA;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NON COMPLIANT;NA;MALE;BLACK;5.5;120;THN;120;960450;170255;N
11:49:00 PM;2017;October;Sunday;Based on Radio Run;O;PSB;1;AUTO STRIPPIG;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM;47;MALE;BLACK;5.9;180;THN;33;1001174;244309;N
11:49:00 PM;2017;October;Sunday;Based on Radio Run;NA;PSB;1;AUTO STRIPPIG;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM;23;FEMALE;BLACK;5.3;140;THN;33;1001174;244309;N
11:48:00 PM;2017;December;Saturday;Based on Self Initiated;O;Housing;1;CPW;N;Y;Y;Y;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;UPSET;24;MALE;BLACK HISPANIC;6.5;200;MED;40;1007245;234932;N
11:48:00 PM;2017;August;Tuesday;Based on Self Initiated;NA;PSB;1;CPW;N;N;Y;N;N;NA;Y;NA;NA;NA;NA;NA;NA;Y;Y;NORMAL/CALM;26;MALE;BLACK;6.4;220;U;42;1011758;238809;N
11:48:00 PM;2017;February;Thursday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;18;MALE;BLACK;5.8;150;THN;63;1005912;167817;N
11:48:00 PM;2017;February;Thursday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;16;MALE;BLACK;5.9;155;THN;63;1005912;167817;N
11:48:00 PM;2017;February;Thursday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;22;MALE;BLACK;5.1;155;THN;63;1005912;167817;N
11:48:00 PM;2017;February;Thursday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;19;MALE;BLACK;5.1;160;THN;63;1005912;167817;N
11:48:00 PM;2017;September;Wednesday;Based on Radio Run;O;PSB;1;BURGLARY;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;INEBRIATE;27;MALE;BLACK;5.6;160;THN;72;979877;176167;N
11:46:00 PM;2017;October;Tuesday;Based on C/W on Scene;S;Transit;0;CPSP;N;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPSP;16;MALE;BLACK;5.5;150;THN;13;988886;207857;N
11:46:00 PM;2017;March;Friday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NERVOUS;24;MALE;BLACK HISPANIC;5.7;210;HEA;52;1017885;256368;N
11:46:00 PM;2017;April;Sunday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;Y;UNDERSTANDING;24;FEMALE;NA;6.2;190;MED;69;1012613;172410;N
11:46:00 PM;2017;January;Friday;Based on Radio Run;NA;PSB;2;CPW;Y;Y;Y;Y;N;Y;NA;NA;Y;Y;NA;NA;NA;NA;Y;CPW;26;MALE;BLACK HISPANIC;5.4;150;MED;72;981730;176027;Y
11:45:00 PM;2017;October;Thursday;Based on Radio Run;I;Housing;1;ROBBERY;Y;N;N;Y;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;23;MALE;BLACK;6.5;190;MED;7;990307;200431;N
11:45:00 PM;2017;January;Wednesday;Based on Self Initiated;O;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;COMBATIVE;24;MALE;BLACK;5.8;160;THN;18;988690;216203;N
11:45:00 PM;2017;May;Thursday;Based on Radio Run;NA;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;52;MALE;BLACK;5.9;150;THN;42;1015292;243652;N
11:45:00 PM;2017;April;Thursday;Based on Self Initiated;O;Housing;1;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;32;MALE;BLACK;5.11;185;THN;49;1022112;252492;Y
11:45:00 PM;2017;June;Sunday;Based on Radio Run;NA;PSB;1;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;NA;MALE;BLACK HISPANIC;5.1;150;THN;52;1012804;255249;N
11:45:00 PM;2017;March;Thursday;Based on Self Initiated;O;PSB;2;GRAND LARCENY AUTO;Y;N;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY AUTO;28;MALE;BLACK;5.1;160;THN;67;999340;173701;N
11:45:00 PM;2017;August;Wednesday;Based on Self Initiated;O;Housing;1;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;19;MALE;BLACK;5.9;150;THN;69;1013866;175537;N
11:45:00 PM;2017;October;Monday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;Y;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;24;MALE;BLACK;5.7;160;THN;70;994168;176870;Y
11:45:00 PM;2017;March;Sunday;Based on Self Initiated;O;PSB;1;ROBBERY;N;N;Y;Y;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;ROBBERY;16;MALE;BLACK;5.1;180;MED;71;994845;182533;N
11:45:00 PM;2017;July;Thursday;Based on Radio Run;NA;PSB;0;ASSAULT;N;Y;Y;N;N;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;CALM;35;MALE;ASIAN/PAC.ISL;5.5;150;THN;NA;NA;NA;N
11:45:00 PM;2017;March;Tuesday;Based on Self Initiated;NA;PSB;1;OTHER;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;OTHER;18;MALE;BLACK;5.11;180;THN;77;1003427;183920;N
11:45:00 PM;2017;April;Thursday;Based on Self Initiated;O;Housing;1;CPW;N;N;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;Y;UPSET/FRUSTRATED;NA;MALE;BLACK;5.7;140;THN;81;1002803;190025;N
11:45:00 PM;2017;October;Sunday;Based on Radio Run;I;PSB;5;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;14;MALE;BLACK;5.6;150;THN;103;1042976;195652;N
11:45:00 PM;2017;November;Saturday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;34;MALE;BLACK;6.2;175;THN;103;1038258;195739;N
11:45:00 PM;2017;December;Monday;Based on Radio Run;NA;PSB;1;CPSP;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPSP;28;MALE;WHITE;5.11;230;HEA;104;1015647;194262;N
11:45:00 PM;2017;October;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;INTOXICATED;20;MALE;BLACK;5.7;150;THN;105;1055561;190864;N
11:45:00 PM;2017;July;Saturday;Based on Radio Run;O;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;NERVOUS;36;MALE;BLACK;5.1;170;THN;120;962140;166926;N
11:45:00 PM;2017;May;Tuesday;Based on Self Initiated;NA;PSB;2;CPW;N;N;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;42;MALE;BLACK;5.11;250;HEA;121;939732;169424;N
11:45:00 PM;2017;October;Saturday;Based on Self Initiated;O;PSB;2;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;CPW;50;MALE;BLACK;5.1;250;HEA;NA;NA;NA;Y
11:44:00 PM;2017;February;Wednesday;Based on Radio Run;I;PSB;1;BURGLARY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NORM;NA;MALE;ASIAN/PAC.ISL;5.9;180;MED;109;1032247;212326;N
11:44:00 PM;2017;February;Wednesday;Based on C/W on Scene;O;PSB;1;BURGLARY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NORM;NA;MALE;ASIAN/PAC.ISL;5.9;180;MED;109;1032247;212326;N
11:44:00 PM;2017;March;Thursday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;Y;Y;CPW;37;MALE;WHITE;6;155;U;114;1011288;221159;N
11:43:00 PM;2017;June;Tuesday;Based on Radio Run;O;PSB;1;GRAND LARCENY AUTO;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;19;MALE;BLACK;5.8;150;THN;67;996904;173123;N
11:43:00 PM;2017;June;Tuesday;Based on Radio Run;O;PSB;1;GRAND LARCENY AUTO;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;20;MALE;BLACK;5.6;140;THN;67;996904;173123;N
11:43:00 PM;2017;September;Friday;Based on Self Initiated;NA;PSB;1;CPW;Y;N;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;DEFEATED;18;MALE;BLACK;5.7;160;THN;NA;NA;NA;Y
11:43:00 PM;2017;May;Tuesday;Based on Self Initiated;O;PSB;1;GRAND LARCENY AUTO;N;Y;Y;N;N;NA;NA;Y;Y;NA;NA;NA;NA;Y;NA;GRAND LARCENY AUTO;30;MALE;BLACK;5.1;175;MED;79;1001465;193295;N
11:43:00 PM;2017;February;Saturday;Based on Radio Run;NA;PSB;100;BURGLARY;N;N;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;COOL CALM;NA;MALE;WHITE HISPANIC;6;185;MED;104;1012836;195013;N
11:43:00 PM;2017;February;Saturday;Based on Radio Run;NA;PSB;1;BURGLARY;N;N;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CALM;35;MALE;BLACK HISPANIC;6.3;220;HEA;104;1012836;195013;N
11:42:00 PM;2017;August;Thursday;Based on Radio Run;I;PSB;1;CRIMINAL TRESPASS;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CRIMINAL TRESPASS;34;MALE;BLACK HISPANIC;5.7;190;MED;5;985985;199668;N
11:42:00 PM;2017;May;Monday;Based on Self Initiated;I;Other;1;CRIMINAL TRESPASS;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;26;MALE;WHITE HISPANIC;5.1;180;MED;44;1007550;245244;N
11:42:00 PM;2017;May;Monday;Based on Self Initiated;I;Other;1;CRIMINAL TRESPASS;Y;Y;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;25;MALE;BLACK HISPANIC;5.6;180;MED;44;1007550;245244;N
11:41:00 PM;2017;October;Friday;Based on Radio Run;O;PSB;1;ASSAULT;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM;20;MALE;NA;5.8;160;MED;7;987796;201491;N
11:41:00 PM;2017;June;Sunday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;RELIEVED;28;MALE;BLACK;NA;180;MED;28;996544;232383;N
11:41:00 PM;2017;November;Tuesday;Based on C/W on Scene;I;PSB;0;ASSAULT;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;Y;HIGHLY UNCOOPERATIVE AND AGGRESSIVE;20;MALE;BLACK;5.1;145;THN;67;997119;173805;N
11:41:00 PM;2017;May;Wednesday;Based on Radio Run;O;PSB;1;CPW;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;FLED LOCATION;24;MALE;WHITE HISPANIC;6.4;200;THN;115;1019564;213564;N
11:40:00 PM;2017;September;Saturday;Based on Self Initiated;NA;Housing;8;CPSP;Y;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;UPSET;20;MALE;BLACK HISPANIC;5.6;150;U;5;985270;197917;N
11:40:00 PM;2017;August;Friday;Based on Radio Run;O;Housing;1;ASSAULT;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;INCONVENIENCED;40;MALE;BLACK;5.9;170;MED;7;987030;198913;N
11:40:00 PM;2017;December;Tuesday;Based on C/W on Scene;S;Transit;0;ASSAULT;Y;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CONFRONTATIVE;14;FEMALE;WHITE HISPANIC;5.5;140;MED;13;988886;207857;Y
11:40:00 PM;2017;December;Tuesday;Based on Radio Run;S;Transit;0;ASSAULT;Y;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CONFRONTATIVE;14;FEMALE;WHITE HISPANIC;5.5;150;MED;13;988886;207857;Y
11:40:00 PM;2017;December;Tuesday;Based on Radio Run;S;Transit;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CONFRONTATIVE;14;FEMALE;BLACK;5.5;110;THN;13;988886;207857;N
11:40:00 PM;2017;May;Tuesday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS;26;MALE;BLACK;5.4;145;THN;25;1001711;232583;Y
11:40:00 PM;2017;August;Saturday;Based on Self Initiated;NA;PSB;0;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;30;MALE;BLACK;6.1;180;MED;32;1001526;240495;N
11:40:00 PM;2017;August;Saturday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;30;MALE;BLACK HISPANIC;6.1;180;MED;32;1001634;240568;N
11:40:00 PM;2017;July;Sunday;Based on Radio Run;O;PSB;5;CPW;Y;N;N;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;CPW;17;FEMALE;BLACK HISPANIC;NA;125;THN;41;1013729;237909;Y
11:40:00 PM;2017;April;Thursday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;26;MALE;BLACK;6.3;250;HEA;42;1011826;246417;N
11:40:00 PM;2017;September;Wednesday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;14;MALE;BLACK;6.3;170;THN;42;1012529;241793;N
11:40:00 PM;2017;April;Wednesday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;Y;N;NA;Y;NA;Y;NA;NA;NA;NA;NA;NA;LOOKING AROUND NERVOUSLY;20;MALE;BLACK;6.2;175;THN;NA;NA;NA;Y
11:40:00 PM;2017;June;Friday;Based on Radio Run;O;PSB;1;AUTO STRIPPIG;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;Y;NA;Y;CALM;20;MALE;BLACK;5.9;150;THN;44;1007008;243709;N
11:40:00 PM;2017;January;Thursday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;59;MALE;WHITE HISPANIC;5.9;185;THN;46;1010117;248550;Y
11:40:00 PM;2017;April;Thursday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;29;MALE;BLACK;6.2;240;HEA;48;1011826;246417;N
11:40:00 PM;2017;August;Saturday;Based on Self Initiated;O;PSB;1;GRAND LARCENY AUTO;Y;Y;N;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS, AND IRRATE.;24;MALE;WHITE;5.11;220;HEA;49;1024838;250002;N
11:40:00 PM;2017;January;Saturday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;Y;NA;NA;NA;NA;NA;Y;NA;NA;NA;NA;NERVOUS;28;MALE;BLACK;6.1;150;THN;60;987914;148708;N
11:40:00 PM;2017;May;Thursday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;23;MALE;BLACK HISPANIC;6.3;180;MED;60;987914;148708;N
11:40:00 PM;2017;June;Tuesday;Based on Self Initiated;I;Housing;0;CRIMINAL TRESPASS;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;DOWN AND OUT;18;MALE;BLACK;5.1;170;MED;60;988556;155272;N
